,Store,Date,Weekly_Sales,Holiday_Flag,Temperature,Fuel_Price,CPI,Unemployment,Week,Month,Year,Rolling_Mean,Rolling_Std,Weekly_Sales_Scaled
1583,12,2010-04-16,957997.52,0,64.95,3.109,126.5621,14.099,15,4,2010,"Axes(0.125,0.11;0.775x0.77)","Axes(0.125,0.11;0.775x0.77)",150.9974348916528
1584,12,2010-04-23,993833.44,0,64.55,3.05,126.4713333,14.099,16,4,2010,"Axes(0.125,0.11;0.775x0.77)","Axes(0.125,0.11;0.775x0.77)",152.54648878033123
1585,12,2010-04-30,954220.22,0,67.38,3.105,126.3805667,14.099,17,4,2010,"Axes(0.125,0.11;0.775x0.77)","Axes(0.125,0.11;0.775x0.77)",150.83171000618313
1586,12,2010-05-07,1043240.27,0,70.15,3.127,126.2898,14.099,18,5,2010,"Axes(0.125,0.11;0.775x0.77)","Axes(0.125,0.11;0.775x0.77)",154.61677563293142
1587,12,2010-05-14,966054.97,0,68.44,3.145,126.2085484,14.099,19,5,2010,"Axes(0.125,0.11;0.775x0.77)","Axes(0.125,0.11;0.775x0.77)",151.3493619010815
1588,12,2010-05-21,958374.56,0,76.2,3.12,126.1843871,14.099,20,5,2010,"Axes(0.125,0.11;0.775x0.77)","Axes(0.125,0.11;0.775x0.77)",151.01395095584047
1589,12,2010-05-28,955451.16,0,67.84,3.058,126.1602258,14.099,21,5,2010,"Axes(0.125,0.11;0.775x0.77)","Axes(0.125,0.11;0.775x0.77)",150.88576856916012
1590,12,2010-06-04,1049357.36,0,81.39,2.941,126.1360645,14.099,22,6,2010,"Axes(0.125,0.11;0.775x0.77)","Axes(0.125,0.11;0.775x0.77)",154.86809471443152
1591,12,2010-06-11,1016039.71,0,90.84,2.949,126.1119032,14.099,23,6,2010,"Axes(0.125,0.11;0.775x0.77)","Axes(0.125,0.11;0.775x0.77)",153.48606205145055
1592,12,2010-06-18,956211.2,0,81.06,3.043,126.114,14.099,24,6,2010,"Axes(0.125,0.11;0.775x0.77)","Axes(0.125,0.11;0.775x0.77)",150.9191215213362
1593,12,2010-06-25,958007.69,0,87.27,3.084,126.1266,14.099,25,6,2010,"Axes(0.125,0.11;0.775x0.77)","Axes(0.125,0.11;0.775x0.77)",150.99788044598694
1594,12,2010-07-02,951957.31,0,91.98,3.105,126.1392,14.18,26,7,2010,"Axes(0.125,0.11;0.775x0.77)","Axes(0.125,0.11;0.775x0.77)",150.73219822782235
1595,12,2010-07-09,943506.28,0,90.37,3.1,126.1518,14.18,27,7,2010,"Axes(0.125,0.11;0.775x0.77)","Axes(0.125,0.11;0.775x0.77)",150.35903208551713
1596,12,2010-07-16,916402.76,0,97.18,3.094,126.1498065,14.18,28,7,2010,"Axes(0.125,0.11;0.775x0.77)","Axes(0.125,0.11;0.775x0.77)",149.14556446078814
1597,12,2010-07-23,912403.67,0,99.22,3.112,126.1283548,14.18,29,7,2010,"Axes(0.125,0.11;0.775x0.77)","Axes(0.125,0.11;0.775x0.77)",148.96431301990663
1598,12,2010-07-30,913548.25,0,96.31,3.017,126.1069032,14.18,30,7,2010,"Axes(0.125,0.11;0.775x0.77)","Axes(0.125,0.11;0.775x0.77)",149.01624804797987
1599,12,2010-08-06,967576.95,0,92.95,3.123,126.0854516,14.18,31,8,2010,"Axes(0.125,0.11;0.775x0.77)","Axes(0.125,0.11;0.775x0.77)",151.4155973876383
1600,12,2010-08-13,928264.4,0,87.01,3.159,126.064,14.18,32,8,2010,"Axes(0.125,0.11;0.775x0.77)","Axes(0.125,0.11;0.775x0.77)",149.67980355577168
1601,12,2010-08-20,948447.34,0,92.81,3.041,126.0766452,14.18,33,8,2010,"Axes(0.125,0.11;0.775x0.77)","Axes(0.125,0.11;0.775x0.77)",150.5775052371128
1602,12,2010-08-27,1004516.46,0,93.19,3.129,126.0892903,14.18,34,8,2010,"Axes(0.125,0.11;0.775x0.77)","Axes(0.125,0.11;0.775x0.77)",153.00038871078186
1603,12,2010-09-03,1075758.55,0,83.12,3.087,126.1019355,14.18,35,9,2010,"Axes(0.125,0.11;0.775x0.77)","Axes(0.125,0.11;0.775x0.77)",155.94069422444392
1604,12,2010-09-10,903119.03,1,83.63,3.044,126.1145806,14.18,36,9,2010,"Axes(0.125,0.11;0.775x0.77)","Axes(0.125,0.11;0.775x0.77)",148.54126048328487
1605,12,2010-09-17,852882.61,0,82.45,3.028,126.1454667,14.18,37,9,2010,"Axes(0.125,0.11;0.775x0.77)","Axes(0.125,0.11;0.775x0.77)",146.1955797716303
1606,12,2010-09-24,851919.34,0,81.77,2.939,126.1900333,14.18,38,9,2010,"Axes(0.125,0.11;0.775x0.77)","Axes(0.125,0.11;0.775x0.77)",146.1496295405566
1607,12,2010-10-01,850936.26,0,85.2,3.001,126.2346,14.313,39,10,2010,"Axes(0.125,0.11;0.775x0.77)","Axes(0.125,0.11;0.775x0.77)",146.10269527500287
1608,12,2010-10-08,918335.68,0,71.82,3.013,126.2791667,14.313,40,10,2010,"Axes(0.125,0.11;0.775x0.77)","Axes(0.125,0.11;0.775x0.77)",149.2329639762503
1609,12,2010-10-15,862419.84,0,75.0,2.976,126.3266774,14.313,41,10,2010,"Axes(0.125,0.11;0.775x0.77)","Axes(0.125,0.11;0.775x0.77)",146.64849979843802
1610,12,2010-10-22,857883.46,0,68.85,3.014,126.3815484,14.313,42,10,2010,"Axes(0.125,0.11;0.775x0.77)","Axes(0.125,0.11;0.775x0.77)",146.4335261395357
1611,12,2010-10-29,955294.7,0,61.09,3.016,126.4364194,14.313,43,10,2010,"Axes(0.125,0.11;0.775x0.77)","Axes(0.125,0.11;0.775x0.77)",150.87890021158813
1612,12,2010-11-05,929690.71,0,65.49,3.129,126.4912903,14.313,44,11,2010,"Axes(0.125,0.11;0.775x0.77)","Axes(0.125,0.11;0.775x0.77)",149.743707805664
1613,12,2010-11-12,942475.24,0,57.79,3.13,126.5461613,14.313,45,11,2010,"Axes(0.125,0.11;0.775x0.77)","Axes(0.125,0.11;0.775x0.77)",150.31333869737213
1614,12,2010-11-19,894493.7,0,58.18,3.161,126.6072,14.313,46,11,2010,"Axes(0.125,0.11;0.775x0.77)","Axes(0.125,0.11;0.775x0.77)",148.14540016178643
1615,12,2010-11-26,1601377.41,1,47.66,3.162,126.6692667,14.313,47,11,2010,"Axes(0.125,0.11;0.775x0.77)","Axes(0.125,0.11;0.775x0.77)",174.13624585212688
1616,12,2010-12-03,1069533.17,0,43.33,3.041,126.7313333,14.313,48,12,2010,"Axes(0.125,0.11;0.775x0.77)","Axes(0.125,0.11;0.775x0.77)",155.68951922889687
1617,12,2010-12-10,1121934.15,0,50.01,3.203,126.7934,14.313,49,12,2010,"Axes(0.125,0.11;0.775x0.77)","Axes(0.125,0.11;0.775x0.77)",157.77143019496197
1618,12,2010-12-17,1295605.35,0,52.77,3.236,126.8794839,14.313,50,12,2010,"Axes(0.125,0.11;0.775x0.77)","Axes(0.125,0.11;0.775x0.77)",164.20127731339855
1619,12,2010-12-24,1768249.89,0,52.02,3.236,126.9835806,14.313,51,12,2010,"Axes(0.125,0.11;0.775x0.77)","Axes(0.125,0.11;0.775x0.77)",178.98388454876942
1620,12,2010-12-31,891736.91,1,45.64,3.148,127.0876774,14.313,52,12,2010,"Axes(0.125,0.11;0.775x0.77)","Axes(0.125,0.11;0.775x0.77)",148.01829061863253
1621,12,2011-01-07,910110.24,0,37.64,3.287,127.1917742,14.021,1,1,2011,"Axes(0.125,0.11;0.775x0.77)","Axes(0.125,0.11;0.775x0.77)",148.86010618192844
1622,12,2011-01-14,812011.8,0,43.15,3.312,127.3009355,14.021,2,1,2011,"Axes(0.125,0.11;0.775x0.77)","Axes(0.125,0.11;0.775x0.77)",144.21175278917883
1623,12,2011-01-21,802105.5,0,53.53,3.223,127.4404839,14.021,3,1,2011,"Axes(0.125,0.11;0.775x0.77)","Axes(0.125,0.11;0.775x0.77)",143.7199939022924
1624,12,2011-01-28,873119.06,0,50.74,3.342,127.5800323,14.021,4,1,2011,"Axes(0.125,0.11;0.775x0.77)","Axes(0.125,0.11;0.775x0.77)",147.15227927390774
1625,12,2011-02-04,1046068.17,0,45.14,3.348,127.7195806,14.021,5,2,2011,"Axes(0.125,0.11;0.775x0.77)","Axes(0.125,0.11;0.775x0.77)",154.73309226859146
1626,12,2011-02-11,1086421.57,1,51.3,3.381,127.859129,14.021,6,2,2011,"Axes(0.125,0.11;0.775x0.77)","Axes(0.125,0.11;0.775x0.77)",156.36846462487208
1627,12,2011-02-18,1128485.1,0,53.35,3.43,127.99525,14.021,7,2,2011,"Axes(0.125,0.11;0.775x0.77)","Axes(0.125,0.11;0.775x0.77)",158.02668579894893
1628,12,2011-02-25,1046203.72,0,48.45,3.53,128.13,14.021,8,2,2011,"Axes(0.125,0.11;0.775x0.77)","Axes(0.125,0.11;0.775x0.77)",154.7386619275209
1629,12,2011-03-04,1085248.21,0,51.72,3.674,128.26475,14.021,9,3,2011,"Axes(0.125,0.11;0.775x0.77)","Axes(0.125,0.11;0.775x0.77)",156.321542925519
1630,12,2011-03-11,997672.62,0,57.75,3.818,128.3995,14.021,10,3,2011,"Axes(0.125,0.11;0.775x0.77)","Axes(0.125,0.11;0.775x0.77)",152.71001519757147
1631,12,2011-03-18,1009502.01,0,64.21,3.692,128.5121935,14.021,11,3,2011,"Axes(0.125,0.11;0.775x0.77)","Axes(0.125,0.11;0.775x0.77)",153.21101158343907
1632,12,2011-03-25,954107.32,0,54.4,3.909,128.6160645,14.021,12,3,2011,"Axes(0.125,0.11;0.775x0.77)","Axes(0.125,0.11;0.775x0.77)",150.82674929108657
1633,12,2011-04-01,1005463.49,0,63.63,3.772,128.7199355,13.736,13,4,2011,"Axes(0.125,0.11;0.775x0.77)","Axes(0.125,0.11;0.775x0.77)",153.04045608193346
1634,12,2011-04-08,998362.05,0,64.47,4.003,128.8238065,13.736,14,4,2011,"Axes(0.125,0.11;0.775x0.77)","Axes(0.125,0.11;0.775x0.77)",152.739332263656
1635,12,2011-04-15,990951.77,0,57.63,3.868,128.9107333,13.736,15,4,2011,"Axes(0.125,0.11;0.775x0.77)","Axes(0.125,0.11;0.775x0.77)",152.42344396686448
1636,12,2011-04-22,1016019.47,0,72.12,4.134,128.9553,13.736,16,4,2011,"Axes(0.125,0.11;0.775x0.77)","Axes(0.125,0.11;0.775x0.77)",153.48521251825355
1637,12,2011-04-29,994966.1,0,68.27,4.151,128.9998667,13.736,17,4,2011,"Axes(0.125,0.11;0.775x0.77)","Axes(0.125,0.11;0.775x0.77)",152.59478121123095
1638,12,2011-05-06,1021154.48,0,68.4,4.193,129.0444333,13.736,18,5,2011,"Axes(0.125,0.11;0.775x0.77)","Axes(0.125,0.11;0.775x0.77)",153.70035005395513
1639,12,2011-05-13,977033.5,0,70.93,4.202,129.089,13.736,19,5,2011,"Axes(0.125,0.11;0.775x0.77)","Axes(0.125,0.11;0.775x0.77)",151.82544740641617
1640,12,2011-05-20,924134.99,0,66.59,4.169,129.0756774,13.736,20,5,2011,"Axes(0.125,0.11;0.775x0.77)","Axes(0.125,0.11;0.775x0.77)",149.49438554732774
1641,12,2011-05-27,964332.51,0,76.67,4.087,129.0623548,13.736,21,5,2011,"Axes(0.125,0.11;0.775x0.77)","Axes(0.125,0.11;0.775x0.77)",151.27430988324784
1642,12,2011-06-03,970328.68,0,71.81,4.031,129.0490323,13.736,22,6,2011,"Axes(0.125,0.11;0.775x0.77)","Axes(0.125,0.11;0.775x0.77)",151.53515825968796
1643,12,2011-06-10,996937.95,0,78.72,3.981,129.0357097,13.736,23,6,2011,"Axes(0.125,0.11;0.775x0.77)","Axes(0.125,0.11;0.775x0.77)",152.67875811095382
1644,12,2011-06-17,986504.93,0,86.84,3.935,129.0432,13.736,24,6,2011,"Axes(0.125,0.11;0.775x0.77)","Axes(0.125,0.11;0.775x0.77)",152.23305513723088
1645,12,2011-06-24,997282.75,0,88.95,3.898,129.0663,13.736,25,6,2011,"Axes(0.125,0.11;0.775x0.77)","Axes(0.125,0.11;0.775x0.77)",152.6934299751598
1646,12,2011-07-01,961993.34,0,89.85,3.842,129.0894,13.503,26,7,2011,"Axes(0.125,0.11;0.775x0.77)","Axes(0.125,0.11;0.775x0.77)",151.17222965926473
1647,12,2011-07-08,943717.38,0,89.9,3.705,129.1125,13.503,27,7,2011,"Axes(0.125,0.11;0.775x0.77)","Axes(0.125,0.11;0.775x0.77)",150.36838307783935
1648,12,2011-07-15,936001.98,0,88.1,3.692,129.1338387,13.503,28,7,2011,"Axes(0.125,0.11;0.775x0.77)","Axes(0.125,0.11;0.775x0.77)",150.02562294617306
1649,12,2011-07-22,922231.92,0,91.17,3.794,129.1507742,13.503,29,7,2011,"Axes(0.125,0.11;0.775x0.77)","Axes(0.125,0.11;0.775x0.77)",149.40873097390016
1650,12,2011-07-29,890547.07,0,93.29,3.805,129.1677097,13.503,30,7,2011,"Axes(0.125,0.11;0.775x0.77)","Axes(0.125,0.11;0.775x0.77)",147.9633412337809
1651,12,2011-08-05,988712.52,0,90.61,3.803,129.1846452,13.503,31,8,2011,"Axes(0.125,0.11;0.775x0.77)","Axes(0.125,0.11;0.775x0.77)",152.3276497895245
1652,12,2011-08-12,955913.68,0,91.04,3.701,129.2015806,13.503,32,8,2011,"Axes(0.125,0.11;0.775x0.77)","Axes(0.125,0.11;0.775x0.77)",150.90606770708598
1653,12,2011-08-19,966817.24,0,91.74,3.743,129.2405806,13.503,33,8,2011,"Axes(0.125,0.11;0.775x0.77)","Axes(0.125,0.11;0.775x0.77)",151.38254484618304
1654,12,2011-08-26,1017593.47,0,94.61,3.74,129.2832581,13.503,34,8,2011,"Axes(0.125,0.11;0.775x0.77)","Axes(0.125,0.11;0.775x0.77)",153.55124121905988
1655,12,2011-09-02,1052051.45,0,93.66,3.798,129.3259355,13.503,35,9,2011,"Axes(0.125,0.11;0.775x0.77)","Axes(0.125,0.11;0.775x0.77)",154.978442184626
1656,12,2011-09-09,922850.57,1,88.0,3.913,129.3686129,13.503,36,9,2011,"Axes(0.125,0.11;0.775x0.77)","Axes(0.125,0.11;0.775x0.77)",149.43658968002157
1657,12,2011-09-16,889290.23,0,76.36,3.918,129.4306,13.503,37,9,2011,"Axes(0.125,0.11;0.775x0.77)","Axes(0.125,0.11;0.775x0.77)",147.9052395136267
1658,12,2011-09-23,871692.74,0,82.95,3.789,129.5183333,13.503,38,9,2011,"Axes(0.125,0.11;0.775x0.77)","Axes(0.125,0.11;0.775x0.77)",147.08538089171626
1659,12,2011-09-30,866401.45,0,83.26,3.877,129.6060667,13.503,39,9,2011,"Axes(0.125,0.11;0.775x0.77)","Axes(0.125,0.11;0.775x0.77)",146.83650564022125
1660,12,2011-10-07,951244.66,0,70.44,3.827,129.6938,12.89,40,10,2011,"Axes(0.125,0.11;0.775x0.77)","Axes(0.125,0.11;0.775x0.77)",150.70082365977788
1661,12,2011-10-14,927600.01,0,67.31,3.805,129.7706452,12.89,41,10,2011,"Axes(0.125,0.11;0.775x0.77)","Axes(0.125,0.11;0.775x0.77)",149.65001186458966
1662,12,2011-10-21,938604.58,0,73.05,3.842,129.7821613,12.89,42,10,2011,"Axes(0.125,0.11;0.775x0.77)","Axes(0.125,0.11;0.775x0.77)",150.1414739615839
1663,12,2011-10-28,990926.38,0,67.41,3.727,129.7936774,12.89,43,10,2011,"Axes(0.125,0.11;0.775x0.77)","Axes(0.125,0.11;0.775x0.77)",152.42235867782023
1664,12,2011-11-04,1051944.79,0,59.77,3.828,129.8051935,12.89,44,11,2011,"Axes(0.125,0.11;0.775x0.77)","Axes(0.125,0.11;0.775x0.77)",154.97407740517258
1665,12,2011-11-11,1095091.53,0,48.76,3.824,129.8167097,12.89,45,11,2011,"Axes(0.125,0.11;0.775x0.77)","Axes(0.125,0.11;0.775x0.77)",156.71402969267376
1666,12,2011-11-18,970641.34,0,54.2,3.813,129.8268333,12.89,46,11,2011,"Axes(0.125,0.11;0.775x0.77)","Axes(0.125,0.11;0.775x0.77)",151.54872749534948
1667,12,2011-11-25,1591920.42,1,53.25,3.622,129.8364,12.89,47,11,2011,"Axes(0.125,0.11;0.775x0.77)","Axes(0.125,0.11;0.775x0.77)",173.85069446977403
1668,12,2011-12-02,1071383.1,0,52.5,3.701,129.8459667,12.89,48,12,2011,"Axes(0.125,0.11;0.775x0.77)","Axes(0.125,0.11;0.775x0.77)",155.76426923311604
1669,12,2011-12-09,1189646.45,0,42.17,3.644,129.8555333,12.89,49,12,2011,"Axes(0.125,0.11;0.775x0.77)","Axes(0.125,0.11;0.775x0.77)",160.35922776643173
1670,12,2011-12-16,1293404.18,0,43.29,3.6,129.8980645,12.89,50,12,2011,"Axes(0.125,0.11;0.775x0.77)","Axes(0.125,0.11;0.775x0.77)",164.12383651074435
1671,12,2011-12-23,1617612.03,0,45.4,3.541,129.9845484,12.89,51,12,2011,"Axes(0.125,0.11;0.775x0.77)","Axes(0.125,0.11;0.775x0.77)",174.62359379298434
1672,12,2011-12-30,1111638.07,1,44.64,3.428,130.0710323,12.89,52,12,2011,"Axes(0.125,0.11;0.775x0.77)","Axes(0.125,0.11;0.775x0.77)",157.36804307562113
1673,12,2012-01-06,945823.65,0,50.43,3.599,130.1575161,12.187,1,1,2012,"Axes(0.125,0.11;0.775x0.77)","Axes(0.125,0.11;0.775x0.77)",150.4616001109215
1674,12,2012-01-13,865467.86,0,48.07,3.657,130.244,12.187,2,1,2012,"Axes(0.125,0.11;0.775x0.77)","Axes(0.125,0.11;0.775x0.77)",146.79247946879443
1675,12,2012-01-20,855922.64,0,46.2,3.66,130.2792258,12.187,3,1,2012,"Axes(0.125,0.11;0.775x0.77)","Axes(0.125,0.11;0.775x0.77)",146.34034876305037
1676,12,2012-01-27,888203.69,0,50.43,3.675,130.3144516,12.187,4,1,2012,"Axes(0.125,0.11;0.775x0.77)","Axes(0.125,0.11;0.775x0.77)",147.85496225012375
1677,12,2012-02-03,1058767.95,0,50.58,3.702,130.3496774,12.187,5,2,2012,"Axes(0.125,0.11;0.775x0.77)","Axes(0.125,0.11;0.775x0.77)",155.2526501570015
1678,12,2012-02-10,1199330.85,1,52.27,3.722,130.3849032,12.187,6,2,2012,"Axes(0.125,0.11;0.775x0.77)","Axes(0.125,0.11;0.775x0.77)",160.72050167794515
1679,12,2012-02-17,1240048.85,0,51.8,3.781,130.4546207,12.187,7,2,2012,"Axes(0.125,0.11;0.775x0.77)","Axes(0.125,0.11;0.775x0.77)",162.21662412187993
1680,12,2012-02-24,1112034.72,0,53.13,3.95,130.5502069,12.187,8,2,2012,"Axes(0.125,0.11;0.775x0.77)","Axes(0.125,0.11;0.775x0.77)",157.38363362158202
1681,12,2012-03-02,1147636.96,0,52.27,4.178,130.6457931,12.187,9,3,2012,"Axes(0.125,0.11;0.775x0.77)","Axes(0.125,0.11;0.775x0.77)",158.7667915522439
1682,12,2012-03-09,1113208.57,0,54.54,4.25,130.7413793,12.187,10,3,2012,"Axes(0.125,0.11;0.775x0.77)","Axes(0.125,0.11;0.775x0.77)",157.42974871256746
1683,12,2012-03-16,1088498.52,0,64.44,4.273,130.8261935,12.187,11,3,2012,"Axes(0.125,0.11;0.775x0.77)","Axes(0.125,0.11;0.775x0.77)",156.45142969238543
1684,12,2012-03-23,1045419.87,0,56.26,4.038,130.8966452,12.187,12,3,2012,"Axes(0.125,0.11;0.775x0.77)","Axes(0.125,0.11;0.775x0.77)",154.70644677999246
1685,12,2012-03-30,1025382.22,0,64.36,4.294,130.9670968,12.187,13,3,2012,"Axes(0.125,0.11;0.775x0.77)","Axes(0.125,0.11;0.775x0.77)",153.8768854903287
1686,12,2012-04-06,1128765.71,0,64.05,4.121,131.0375484,11.627,14,4,2012,"Axes(0.125,0.11;0.775x0.77)","Axes(0.125,0.11;0.775x0.77)",158.037595533158
1687,12,2012-04-13,1083811.19,0,64.28,4.254,131.108,11.627,15,4,2012,"Axes(0.125,0.11;0.775x0.77)","Axes(0.125,0.11;0.775x0.77)",156.26402729402682
1688,12,2012-04-20,1006486.96,0,66.73,4.222,131.1173333,11.627,16,4,2012,"Axes(0.125,0.11;0.775x0.77)","Axes(0.125,0.11;0.775x0.77)",153.08372660499458
1689,12,2012-04-27,1004252.38,0,77.99,4.193,131.1266667,11.627,17,4,2012,"Axes(0.125,0.11;0.775x0.77)","Axes(0.125,0.11;0.775x0.77)",152.98921098780676
1690,12,2012-05-04,1073433.69,0,76.03,4.171,131.136,11.627,18,5,2012,"Axes(0.125,0.11;0.775x0.77)","Axes(0.125,0.11;0.775x0.77)",155.84701747080794
1691,12,2012-05-11,1041995.22,0,77.27,4.186,131.1453333,11.627,19,5,2012,"Axes(0.125,0.11;0.775x0.77)","Axes(0.125,0.11;0.775x0.77)",154.56549162596008
1692,12,2012-05-18,1020486.05,0,84.51,4.11,131.0983226,11.627,20,5,2012,"Axes(0.125,0.11;0.775x0.77)","Axes(0.125,0.11;0.775x0.77)",153.67239005318527
1693,12,2012-05-25,991514.21,0,83.84,4.293,131.0287742,11.627,21,5,2012,"Axes(0.125,0.11;0.775x0.77)","Axes(0.125,0.11;0.775x0.77)",152.44748012637203
1694,12,2012-06-01,981345.2,0,78.11,4.277,130.9592258,11.627,22,6,2012,"Axes(0.125,0.11;0.775x0.77)","Axes(0.125,0.11;0.775x0.77)",152.01135896072182
1695,12,2012-06-08,1086231.47,0,84.83,4.103,130.8896774,11.627,23,6,2012,"Axes(0.125,0.11;0.775x0.77)","Axes(0.125,0.11;0.775x0.77)",156.36086519001833
1696,12,2012-06-15,1019555.51,0,85.94,4.144,130.8295333,11.627,24,6,2012,"Axes(0.125,0.11;0.775x0.77)","Axes(0.125,0.11;0.775x0.77)",153.63344392942614
1697,12,2012-06-22,981386.25,0,91.61,4.014,130.7929,11.627,25,6,2012,"Axes(0.125,0.11;0.775x0.77)","Axes(0.125,0.11;0.775x0.77)",152.01312608861863
1698,12,2012-06-29,943124.74,0,90.47,3.875,130.7562667,11.627,26,6,2012,"Axes(0.125,0.11;0.775x0.77)","Axes(0.125,0.11;0.775x0.77)",150.3421273283603
1699,12,2012-07-06,1014898.78,0,89.13,3.765,130.7196333,10.926,27,7,2012,"Axes(0.125,0.11;0.775x0.77)","Axes(0.125,0.11;0.775x0.77)",153.43815455793262
1700,12,2012-07-13,960312.75,0,95.61,3.723,130.683,10.926,28,7,2012,"Axes(0.125,0.11;0.775x0.77)","Axes(0.125,0.11;0.775x0.77)",151.09877783401527
1701,12,2012-07-20,941550.34,0,85.53,3.726,130.7012903,10.926,29,7,2012,"Axes(0.125,0.11;0.775x0.77)","Axes(0.125,0.11;0.775x0.77)",150.27231819393953
1702,12,2012-07-27,916967.92,0,93.47,3.769,130.7195806,10.926,30,7,2012,"Axes(0.125,0.11;0.775x0.77)","Axes(0.125,0.11;0.775x0.77)",149.17113279698012
1703,12,2012-08-03,958667.23,0,88.16,3.76,130.737871,10.926,31,8,2012,"Axes(0.125,0.11;0.775x0.77)","Axes(0.125,0.11;0.775x0.77)",151.0267679672185
1704,12,2012-08-10,984689.9,0,95.91,3.811,130.7561613,10.926,32,8,2012,"Axes(0.125,0.11;0.775x0.77)","Axes(0.125,0.11;0.775x0.77)",152.155165968091
1705,12,2012-08-17,1005003.12,0,94.87,4.002,130.7909677,10.926,33,8,2012,"Axes(0.125,0.11;0.775x0.77)","Axes(0.125,0.11;0.775x0.77)",153.02098197724476
1706,12,2012-08-24,1048101.39,0,85.32,4.055,130.8381613,10.926,34,8,2012,"Axes(0.125,0.11;0.775x0.77)","Axes(0.125,0.11;0.775x0.77)",154.81658076617967
1707,12,2012-08-31,1061943.49,0,89.78,4.093,130.8853548,10.926,35,8,2012,"Axes(0.125,0.11;0.775x0.77)","Axes(0.125,0.11;0.775x0.77)",155.38185368432244
1708,12,2012-09-07,955146.04,1,88.52,4.124,130.9325484,10.926,36,9,2012,"Axes(0.125,0.11;0.775x0.77)","Axes(0.125,0.11;0.775x0.77)",150.87237350277962
1709,12,2012-09-14,885892.37,0,83.64,4.133,130.9776667,10.926,37,9,2012,"Axes(0.125,0.11;0.775x0.77)","Axes(0.125,0.11;0.775x0.77)",147.74786171860123
1710,12,2012-09-21,922735.37,0,82.97,4.125,131.0103333,10.926,38,9,2012,"Axes(0.125,0.11;0.775x0.77)","Axes(0.125,0.11;0.775x0.77)",149.43140308835876
1711,12,2012-09-28,880415.67,0,81.22,3.966,131.043,10.926,39,9,2012,"Axes(0.125,0.11;0.775x0.77)","Axes(0.125,0.11;0.775x0.77)",147.49327046870937
1712,12,2012-10-05,979825.92,0,81.61,3.966,131.0756667,10.199,40,10,2012,"Axes(0.125,0.11;0.775x0.77)","Axes(0.125,0.11;0.775x0.77)",151.94591879773648
1713,12,2012-10-12,934917.47,0,71.74,4.468,131.1083333,10.199,41,10,2012,"Axes(0.125,0.11;0.775x0.77)","Axes(0.125,0.11;0.775x0.77)",149.97727824557626
1714,12,2012-10-19,960945.43,0,68.66,4.449,131.1499677,10.199,42,10,2012,"Axes(0.125,0.11;0.775x0.77)","Axes(0.125,0.11;0.775x0.77)",151.12644071576895
1715,12,2012-10-26,974697.6,0,65.95,4.301,131.1930968,10.199,43,10,2012,"Axes(0.125,0.11;0.775x0.77)","Axes(0.125,0.11;0.775x0.77)",151.72447846626886
1716,13,2010-02-05,1967220.53,0,31.53,2.666,126.4420645,8.316,5,2,2010,"Axes(0.125,0.11;0.775x0.77)","Axes(0.125,0.11;0.775x0.77)",184.34619663024142
1717,13,2010-02-12,2030933.46,1,33.16,2.671,126.4962581,8.316,6,2,2010,"Axes(0.125,0.11;0.775x0.77)","Axes(0.125,0.11;0.775x0.77)",185.97943226155255
1718,13,2010-02-19,1970274.64,0,35.7,2.654,126.5262857,8.316,7,2,2010,"Axes(0.125,0.11;0.775x0.77)","Axes(0.125,0.11;0.775x0.77)",184.42535936838078
1719,13,2010-02-26,1817850.32,0,29.98,2.667,126.5522857,8.316,8,2,2010,"Axes(0.125,0.11;0.775x0.77)","Axes(0.125,0.11;0.775x0.77)",180.36020973222102
1720,13,2010-03-05,1939980.43,0,40.65,2.681,126.5782857,8.316,9,3,2010,"Axes(0.125,0.11;0.775x0.77)","Axes(0.125,0.11;0.775x0.77)",183.63613939040025
1721,13,2010-03-12,1840686.94,0,37.62,2.733,126.6042857,8.316,10,3,2010,"Axes(0.125,0.11;0.775x0.77)","Axes(0.125,0.11;0.775x0.77)",180.98469909038857
1722,13,2010-03-19,1879794.89,0,42.49,2.782,126.6066452,8.316,11,3,2010,"Axes(0.125,0.11;0.775x0.77)","Axes(0.125,0.11;0.775x0.77)",182.04115547803292
1723,13,2010-03-26,1882095.98,0,41.48,2.819,126.6050645,8.316,12,3,2010,"Axes(0.125,0.11;0.775x0.77)","Axes(0.125,0.11;0.775x0.77)",182.10281602692956
1724,13,2010-04-02,2142482.14,0,42.15,2.842,126.6034839,8.107,13,4,2010,"Axes(0.125,0.11;0.775x0.77)","Axes(0.125,0.11;0.775x0.77)",188.7511634848806
1725,13,2010-04-09,1898321.33,0,38.97,2.877,126.6019032,8.107,14,4,2010,"Axes(0.125,0.11;0.775x0.77)","Axes(0.125,0.11;0.775x0.77)",182.53604236860173
1726,13,2010-04-16,1819660.44,0,50.39,2.915,126.5621,8.107,15,4,2010,"Axes(0.125,0.11;0.775x0.77)","Axes(0.125,0.11;0.775x0.77)",180.40991713216303
1727,13,2010-04-23,1909330.77,0,55.66,2.936,126.4713333,8.107,16,4,2010,"Axes(0.125,0.11;0.775x0.77)","Axes(0.125,0.11;0.775x0.77)",182.82846667241947
1728,13,2010-04-30,1785823.37,0,48.33,2.941,126.3805667,8.107,17,4,2010,"Axes(0.125,0.11;0.775x0.77)","Axes(0.125,0.11;0.775x0.77)",179.47469871311614
